filename,session,group,family,tree,subtree,n_rows,duration_s,distance_km,dt_median_ms,dt_p05_ms,dt_p95_ms,effective_hz,hz_tick,dt_mode_ms,bimodal_dt,hz_from_date,duration_s_date,rows_per_s,dup_timestamp_frac,accel_mag_median,gyro_abs_p99,speed_ratio,n_columns,columns_hash,lat_min,lat_max,lon_min,lon_max,relpath,error
S-A7.csv,A7,A,S,Unsynchronised,Uncategorised,43872,4387.1,104.01597372545973,99.99999999990905,98.99999999970532,101.00000000011278,10.000000000009095,10.000000000009095,100.0,False,10.000000000009095,4387.1,10.0,0.0,9.779491568072006,0.0655,0.9989050686619122,24,6ec6776e0230,50.973503,51.65585,-3.217763,-2.432863,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A7.csv,
S-A8.csv,A8,A,S,Unsynchronised,Uncategorised,66617,6661.599999999999,135.8461672868971,99.99999999990905,98.99999999970532,101.00000000056752,10.000000000009095,10.000000000009095,100.0,False,10.000000000009095,6661.6,10.0,0.0,9.743996503488699,0.0821,0.9989978737864522,24,6ec6776e0230,51.655445,52.491463,-2.43316,-1.406683,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A8.csv,
S-A9.csv,A9,A,S,Unsynchronised,Uncategorised,11962,5980.499,66.09457596600498,500.0,498.9999999997963,501.0000000002037,2.0,2.0,500.0,False,2.0,5980.499,2.000000334420255,0.0,9.760565912763424,0.0874,3.5901704924941695,24,6ec6776e0230,52.43012,52.51459,-2.197581,-1.428275,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A9.csv,
S-I.csv,I,I,S,Unsynchronised,Uncategorised,5800,579.9,0.059484013682948145,99.99999999999787,0.9999999999763531,100.99999999999909,10.000000000000213,9.999999999999858,100.0,False,10.000000000000213,579.9,10.0,0.4839655172413793,9.861802324365087,0.013,,24,6ec6776e0230,6.442914,6.44293,3.410001,3.410285,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-I.csv,
S-M.csv,M,M,S,Synchronised,Categorised,105974,6175.965,101.86227464550275,99.99999999990905,98.9999999999327,101.00000000011278,10.000000000009095,10.000000000009095,100.0,False,9.999999999997726,10599.623,9.997808412619959,0.0,9.938718538875726,0.3034,1.0068091162995128,24,6ec6776e0230,52.357857,52.4792,-1.588746,-1.378485,Synchronised V abd S datasets/Categorised IOVNB Dataset/M (Driver B)/S-M.csv,
V-M.csv,M,M,V,Synchronised,Categorised,105974,10597.299999999996,105.21815841222899,99.99999999854481,99.99999999854481,100.00000000582077,10.00000000014552,10.00000000014552,100.0,False,,,10.000000000000004,1.8872553645233735e-05,0.05360570854701391,37.80002,3.625723479745916,29,f7a4d7742d3e,52.3578301,52.4793227,-1.5887188,-1.3784151999999998,Synchronised V abd S datasets/Categorised IOVNB Dataset/M (Driver B)/V-M.csv,
S-S1.csv,S1,S,S,Synchronised,Categorised,51746,5174.499000000001,37.16240452617585,99.99999999990905,98.99999999970532,101.00000000011278,10.000000000009095,10.000000000009095,100.0,False,10.000000000009095,5174.499,10.000001932554245,0.0,9.931351286958126,0.3638650000000009,1.0237375943829963,24,6ec6776e0230,52.398403,52.419914,-1.603373,-1.50529,Synchronised V abd S datasets/Categorised IOVNB Dataset/S (Driver A)/S1/S-S1.csv,
S-S2.csv,S2,S,S,Synchronised,Categorised,93876,9201.1,73.67158824989538,100.00000000002274,99.00000000016007,100.99999999999909,9.999999999997726,9.999999999997726,100.0,False,9.999999999997726,9388.608,9.99881984634996,0.006199667646682858,9.928108913836505,0.584725,1.021318031435844,24,6ec6776e0230,52.39031,52.558796,-1.597006,-1.363227,Synchronised V abd S datasets/Categorised IOVNB Dataset/S (Driver A)/S2/S-S2.csv,
S-S3a.csv,S3a,S,S,Synchronised,Categorised,24621,2462.0,25.342695214182733,99.99999999999432,98.9999999999327,101.00000000011278,10.000000000000568,10.000000000000568,100.0,False,10.000000000000568,2462.0,10.0,0.0,9.903912070490126,0.10715999999999949,1.000695350024462,24,6ec6776e0230,52.36264,52.40768,-1.500284,-1.22892,Synchronised V abd S datasets/Categorised IOVNB Dataset/S (Driver A)/S3a/S-S3a.csv,
S-S3b.csv,S3b,S,S,Synchronised,Categorised,6813,2707.512,3.628717059964004,99.99999999999432,98.99999999998954,101.00000000011278,10.000000000000568,10.000000000000568,100.0,False,9.999999999999147,685.528,9.936866181979438,0.0,9.904303407105418,0.3585120000000003,1.027327056291861,24,6ec6776e0230,52.369633,52.37938,-1.261814,-1.252101,Synchronised V abd S datasets/Categorised IOVNB Dataset/S (Driver A)/S3b/S-S3b.csv,
S-S3c.csv,S3c,S,S,Synchronised,Categorised,37183,3718.199,43.23313020160632,99.99999999990905,98.99999999970532,101.00000000011278,10.000000000009095,10.000000000009095,100.0,False,10.000000000009095,3718.199,10.000002689474124,0.0,9.899067267677294,0.09555400000000008,1.0077026039656722,24,6ec6776e0230,52.37938,52.437267,-1.519662,-1.236601,Synchronised V abd S datasets/Categorised IOVNB Dataset/S (Driver A)/S3c/S-S3c.csv,
S-S4.csv,S4,S,S,Synchronised,Categorised,94600,5578.0,91.34717535226082,99.99999999990905,98.99999999970532,101.00000000011278,10.000000000009095,10.000000000009095,100.0,False,9.999999999997726,9773.105,9.679523549578153,0.0380338266384778,9.916234883005941,0.3852,1.0106893444820666,24,6ec6776e0230,52.370026,52.43819,-1.590086,-1.430474,Synchronised V abd S datasets/Categorised IOVNB Dataset/S (Driver A)/S4/S-S4.csv,
V-S1.csv,S1,S,V,Synchronised,Categorised,51746,5174.5,38.04376612730906,99.99999999854481,99.99999999854481,100.00000000582077,10.00000000014552,10.00000000014552,100.0,False,,,10.0,0.0,0.06387827366808609,29.399990000000003,3.6297082817626167,29,f7a4d7742d3e,52.3984045,52.4199255,-1.6034266,-1.5053331,Synchronised V abd S datasets/Categorised IOVNB Dataset/S (Driver A)/S1/V-S1.csv,
V-S2.csv,S2,S,V,Synchronised,Categorised,93876,9387.5,75.47595756813013,99.99999999854481,99.99999999854481,100.00000000582077,10.00000000014552,10.00000000014552,100.0,False,,,10.0,0.0,0.06225337744108829,30.899990000000003,3.624736463451622,29,f7a4d7742d3e,52.3902747,52.5587793,-1.5970094,-1.3631521,Synchronised V abd S datasets/Categorised IOVNB Dataset/S (Driver A)/S2/V-S2.csv,
V-S3a.csv,S3a,S,V,Synchronised,Categorised,24621,2462.0,25.919615386924562,100.00000000582077,99.99999999126885,100.00000000582077,9.999999999417923,9.999999999417923,100.0,False,,,10.0,0.0,0.05360570854701391,31.100009999999997,3.6267132394037556,29,f7a4d7742d3e,52.3626579,52.4078496,-1.5002890999999998,-1.2288605,Synchronised V abd S datasets/Categorised IOVNB Dataset/S (Driver A)/S3a/V-S3a.csv,
V-S3b.csv,S3b,S,V,Synchronised,Categorised,6813,681.1999999999971,3.7650171587951835,100.00000000582077,99.99999999126885,100.00000000582077,9.999999999417923,9.999999999417923,100.0,False,,,10.000000000000043,0.0,0.07201666656273739,39.89999,3.633382659518193,29,f7a4d7742d3e,52.369639600000006,52.379301000000005,-1.2611948999999998,-1.2520968,Synchronised V abd S datasets/Categorised IOVNB Dataset/S (Driver A)/S3b/V-S3b.csv,
V-S3c.csv,S3c,S,V,Synchronised,Categorised,37183,3718.199999999997,44.13823361516436,100.00000000582077,99.99999999126885,100.00000000582077,9.999999999417923,9.999999999417923,100.0,False,,,10.000000000000007,0.0,0.05986800550916041,26.41799180000003,3.620444922812944,29,f7a4d7742d3e,52.3794122,52.437325099999995,-1.5197389,-1.2365298999999998,Synchronised V abd S datasets/Categorised IOVNB Dataset/S (Driver A)/S3c/V-S3c.csv,
V-S4.csv,S4,S,V,Synchronised,Categorised,94600,9459.900000000001,88.42444227951935,99.99999999854481,99.99999999126885,100.00000000582077,10.00000000014552,10.00000000014552,100.0,False,,,9.999999999999998,0.0,0.05081601194160813,30.0,3.6244585350545497,29,f7a4d7742d3e,52.3698962,52.438282599999994,-1.5901432,-1.4304653000000005,Synchronised V abd S datasets/Categorised IOVNB Dataset/S (Driver A)/S4/V-S4.csv,
V-St1.csv,St1,St,V,Unsynchronised,Categorised,57213,5721.199999999997,46.95737211718049,99.99999999854481,99.99999999854481,100.00000000582077,10.00000000014552,10.00000000014552,100.0,False,,,10.000000000000005,0.0,0.04997993,24.60001,3.6227713811343265,29,f7a4d7742d3e,52.3376429,52.411981399999995,-1.581401,-1.4964588000000003,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/St (Driver C)/St1/V-St1.csv,
V-St4.csv,St4,St,V,Unsynchronised,Categorised,13591,1359.0,28.431427076450905,99.99999999854481,99.99999999854481,100.00000000582077,10.00000000014552,10.00000000014552,100.0,False,,,10.0,0.00014715620631300125,0.01938009,8.300018,3.615319353508146,29,f7a4d7742d3e,52.2183015,52.4043335,-1.6137171,-1.4909137,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/St (Driver C)/St4/V-St4.csv,
V-St6.csv,St6,St,V,Unsynchronised,Categorised,51360,5135.9000000000015,113.4242095796797,99.99999999854481,99.99999999854481,100.00000000582077,10.00000000014552,10.00000000014552,100.0,False,,,9.999999999999996,0.0,0.02957988,12.10001,3.6112545419004154,29,f7a4d7742d3e,51.66030080000001,52.218326300000015,-1.5021495,-0.9125224,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/St (Driver C)/St6/V-St6.csv,
V-St7.csv,St7,St,V,Unsynchronised,Categorised,44427,4509.700000000004,89.92429304320031,99.99999999854481,99.99999999126885,100.00000000582077,10.00000000014552,10.00000000014552,100.0,False,,,9.851209614830244,0.015508587120444775,0.021444165940116697,7.700011999999999,3.6108229359625095,29,f7a4d7742d3e,51.762215,52.4006856,-1.6152968,-1.1996767999999995,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/St (Driver C)/St7/V-St7.csv,
S-T1.csv,T1,T,S,Unsynchronised,Uncategorised,25759,738.379,76.20365327501761,1.0000000000331966,0.9999999999763531,101.99999999997544,999.9999999668034,9.999999999999147,1.0,True,999.9999999668034,738.379,34.884524072326,0.673318063589425,9.739264114397965,0.0396,0.14161898325306782,18,0de5325f3c02,45.93137,46.430916,-0.548924,-0.29926,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T1.csv,
S-T10.csv,T10,T,S,Unsynchronised,Uncategorised,6699,669.8000000000001,6.555482791277329,100.00000000000853,98.99999999998954,100.99999999999909,9.999999999999147,9.999999999999147,100.0,False,9.999999999999147,669.8,10.0,0.0,9.87250207951358,0.13860599999999987,1.0254678391691683,24,6ec6776e0230,48.874504,48.901104,2.279519,2.340227,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T10.csv,
S-T11.csv,T11,T,S,Unsynchronised,Uncategorised,5690,568.9010000000001,2.284420127521138,100.00000000000142,98.99999999998954,100.99999999999909,9.999999999999858,9.999999999999858,100.0,False,9.999999999999858,568.901,9.999982422249214,0.0,9.866829428662891,0.14818699999999943,0.974874729571293,24,6ec6776e0230,48.859264,48.865894,2.299594,2.322507,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T11.csv,
S-T2.csv,T2,T,S,Unsynchronised,Uncategorised,75555,7554.945,201.23508590065586,99.9999999999659,98.9999999999327,101.00000000011278,10.00000000000341,10.00000000000341,100.0,False,10.00000000000341,7554.945,10.000602254549834,3.970617431010522e-05,9.769208918331104,0.0428,1.0016250450204047,18,0de5325f3c02,46.39089,47.37175,-2.208136,-0.506712,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T2.csv,
S-T3.csv,T3,T,S,Unsynchronised,Uncategorised,65859,6469.241,151.0025746027164,99.99999999990905,98.9999999999327,101.00000000011278,10.000000000009095,10.000000000009095,100.0,False,10.000000000009095,6469.241,10.180174150259667,0.0168693724471978,9.796720937640307,0.1157,1.0018482350232423,18,0de5325f3c02,45.624,46.429844,-0.551489,0.227603,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T3.csv,
S-T4.csv,T4,T,S,Unsynchronised,Uncategorised,73482,3580.2360000000003,151.6645068617277,98.9999999999327,0.9999999997489795,101.99999999986176,10.101010101016968,10.000000000009095,1.0,True,10.101010101016968,3580.236,20.524066011290877,0.4902833346942108,9.843655225067566,0.0658,0.45654365884433384,18,0de5325f3c02,45.623695,46.43135,-0.548824,0.227605,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T4.csv,
S-T5.csv,T5,T,S,Unsynchronised,Uncategorised,46387,2036.992,136.81846219899833,42.00000000003001,0.9999999999763531,149.99999999998295,23.809523809506796,9.999999999997726,1.0,True,23.809523809506796,2036.992,22.771812554983033,0.532412098217173,9.864166806172733,0.041,0.3512925595412116,18,0de5325f3c02,46.391026,47.180054,-1.514612,-0.504429,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T5.csv,
S-T6.csv,T6,T,S,Unsynchronised,Uncategorised,86440,2510.857,212.57165588794706,1.0000000002037268,0.9999999997489795,335.0000000000364,999.9999997962732,9.999999999999147,1.0,True,999.9999997962732,2510.857,34.426094357424574,0.6873091161499306,9.891430862620432,0.0405,0.23190596814929787,18,0de5325f3c02,47.178062,48.506832,-2.716249,-1.468989,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T6.csv,
S-T7.csv,T7,T,S,Unsynchronised,Uncategorised,101690,10170.086,246.85951724606022,100.00000000002274,99.00000000004638,101.00000000011278,9.999999999997726,9.999999999997726,100.0,False,9.999999999997726,10170.086,9.998833834836795,0.0,9.881291216736372,0.0557,1.0023240033658234,18,0de5325f3c02,47.111225,48.500225,-2.724947,-1.589348,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T7.csv,
S-T8.csv,T8,T,S,Unsynchronised,Uncategorised,48344,4833.806,124.86865167156999,99.99999999990905,98.9999999999327,101.00000000011278,10.000000000009095,10.000000000009095,100.0,False,10.000000000009095,4833.806,10.001021969023995,8.274036074797286e-05,9.84504919083157,0.07695699999999997,1.002653592933707,18,0de5325f3c02,46.57315,47.200417,-2.075957,-1.115348,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T8.csv,
S-T9.csv,T9,T,S,Unsynchronised,Uncategorised,79909,7990.717,205.23137946839236,99.9999999999659,98.9999999999327,101.00000000011278,10.00000000000341,10.00000000000341,100.0,False,10.00000000000341,7990.717,10.000103870528765,0.0,9.804258811863342,0.0625,1.001288330262156,18,0de5325f3c02,45.623993,46.573257,-1.116153,0.227525,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-T9.csv,
S-Vfa01.csv,Vfa01,Vfa,S,Synchronised,Categorised,11486,1148.5,18.56277862320319,100.00000000002274,98.9999999999327,100.99999999999909,9.999999999997726,9.999999999997726,100.0,False,9.999999999997726,1148.5,10.0,0.0,10.079802405521452,0.2843,1.014212888255402,24,6ec6776e0230,52.5595,52.709675,-1.511948,-1.473887,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vf (Driver E)/V-Vfa01/S-Vfa01.csv,
S-Vfa02.csv,Vfa02,Vfa,S,Synchronised,Categorised,67523,6752.201,162.6018540588486,99.99999999990905,98.9999999999327,101.00000000011278,10.000000000009095,10.000000000009095,100.0,False,10.000000000009095,6752.201,9.999998519001434,0.0,10.078540972779741,0.2331,1.0033826051691845,24,6ec6776e0230,52.709957,53.792767,-1.770408,-1.231123,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vf (Driver E)/V-Vfa02/S-Vfa02.csv,
V-Vfa01.csv,Vfa01,Vfa,V,Synchronised,Categorised,11535,1153.4000000000015,18.775737711463673,99.99999999854481,99.99999999854481,100.00000000582077,10.00000000014552,10.00000000014552,100.0,False,,,9.999999999999988,0.0,0.05915999,18.965996599999986,3.621876581341245,29,f7a4d7742d3e,52.5589784,52.7098299,-1.5119583,-1.4738639,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vf (Driver E)/V-Vfa01/V-Vfa01.csv,
V-Vfa02.csv,Vfa02,Vfa,V,Synchronised,Categorised,67755,6775.4000000000015,163.1069547155407,99.99999999854481,99.99999999854481,100.00000000582077,10.00000000014552,10.00000000014552,100.0,False,,,9.999999999999998,0.0,0.0397799,13.300020000000002,3.6174813692767076,29,f7a4d7742d3e,52.7098422,53.792843999999995,-1.770652,-1.2310592,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vf (Driver E)/V-Vfa02/V-Vfa02.csv,
V-Vfb01a.csv,Vfb01a,Vfb,V,Unsynchronised,Categorised,17000,1699.9000000000015,6.795624327199385,99.99999999854481,99.99999999854481,100.00000000582077,10.00000000014552,10.00000000014552,100.0,False,,,9.999999999999991,0.0,0.05081601194160813,18.69998,3.6417395902783527,29,f7a4d7742d3e,53.7684721,53.7950732,-1.7670114,-1.7491678,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb01a/V-Vfb01a.csv,
V-Vfb01b.csv,Vfb01b,Vfb,V,Unsynchronised,Categorised,3880,387.90000000000146,4.067109189662737,99.99999999854481,99.99999999854481,100.00000000582077,10.00000000014552,10.00000000014552,100.0,False,,,9.999999999999963,0.0,0.04183243717534038,11.20001,3.6236896266178915,29,f7a4d7742d3e,53.738121099999994,53.7684562,-1.7491562,-1.7229518,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb01b/V-Vfb01b.csv,
V-Vfb01c.csv,Vfb01c,Vfb,V,Unsynchronised,Categorised,6320,631.9000000000015,10.631427035416275,99.99999999854481,99.99999999854481,100.00000000582077,10.00000000014552,10.00000000014552,100.0,False,,,9.999999999999977,0.0,0.03536341877735381,4.7000063,3.6237248449269224,29,f7a4d7742d3e,53.7296997,53.7477319,-1.7229367000000002,-1.5822718,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb01c/V-Vfb01c.csv,
V-Vfb01d.csv,Vfb01d,Vfb,V,Unsynchronised,Categorised,10713,1071.2000000000044,3.386072997799809,99.99999999854481,99.99999999854481,100.00000000582077,10.00000000014552,10.00000000014552,100.0,False,,,9.99999999999996,0.0,0.04424982968134115,8.48799927999992,3.6256315526744487,29,f7a4d7742d3e,53.7215661,53.7345118,-1.5822656,-1.5430456,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb01d/V-Vfb01d.csv,
V-Vfb02a.csv,Vfb02a,Vfb,V,Unsynchronised,Categorised,35960,3595.9000000000015,96.36470246524007,100.00000000582077,99.99999999126885,100.00000000582077,9.999999999417923,9.999999999417923,100.0,False,,,9.999999999999996,0.0,0.035363086500430074,6.600006,3.5990840678610505,29,f7a4d7742d3e,52.9909387,53.7218738,-1.5574097,-1.2306519,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02a/V-Vfb02a.csv,
V-Vfb02b.csv,Vfb02b,Vfb,V,Unsynchronised,Categorised,11000,1099.9000000000087,7.67221209811358,100.00000000582077,99.99999999126885,100.00000000582077,9.999999999417923,9.999999999417923,100.0,False,,,9.99999999999992,0.0,0.07201660197775857,31.39999000000001,3.6099901921496227,29,f7a4d7742d3e,52.9870595,53.0016125,-1.2332696999999997,-1.1856696999999998,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02b/V-Vfb02b.csv,
V-Vfb02c.csv,Vfb02c,Vfb,V,Unsynchronised,Categorised,640,63.90000000000873,0.5346384491131819,100.00000000582077,99.99999999126885,100.00000000582077,9.999999999417923,9.999999999417923,100.0,False,,,9.999999999998634,0.0,0.10933260022543814,42.19998,3.6136591270065974,29,f7a4d7742d3e,52.9972509,52.9992135,-1.2046019999999995,-1.2002942,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02c/V-Vfb02c.csv,
V-Vfb02d.csv,Vfb02d,Vfb,V,Unsynchronised,Categorised,880,87.90000000000873,0.8360814700819255,100.00000000582077,99.99999999126885,100.00000000582077,9.999999999417923,9.999999999417923,100.0,False,,,9.999999999999007,0.0,0.05986800550916041,16.842015800000006,3.607604714472726,29,f7a4d7742d3e,52.9992211,53.0045998,-1.2117975,-1.2041752,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02d/V-Vfb02d.csv,
V-Vfb02e.csv,Vfb02e,Vfb,V,Unsynchronised,Categorised,980,97.90000000000873,1.5168804973100731,100.00000000582077,99.99999999126885,100.00000000582077,9.999999999417923,9.999999999417923,100.0,False,,,9.999999999999108,0.0,0.044249724569110034,2.699982,3.5983656058348754,29,f7a4d7742d3e,52.9918423,53.0041569,-1.2211588000000004,-1.2118056,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02e/V-Vfb02e.csv,
V-Vfb02f.csv,Vfb02f,Vfb,V,Unsynchronised,Categorised,660,65.90000000000873,0.47213835097858503,100.00000000582077,99.99999999126885,100.00000000582077,9.999999999417923,9.999999999417923,100.0,False,,,9.999999999998675,0.0,0.1091398999999999,14.182001799999993,3.603954579483556,29,f7a4d7742d3e,52.9898102,52.9918338,-1.2256654,-1.2211732,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02f/V-Vfb02f.csv,
V-Vfb02g.csv,Vfb02g,Vfb,V,Unsynchronised,Categorised,27159,2715.800000000003,63.456049415460384,100.00000000582077,99.99999999126885,100.00000000582077,9.999999999417923,9.999999999417923,100.0,False,,,9.99999999999999,0.0,0.04082564396631559,10.5,3.599441852547051,29,f7a4d7742d3e,52.553116,52.9903945,-1.5472909,-1.2256857999999995,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02g/V-Vfb02g.csv,
S-Vta10.csv,Vta10,Vta,S,Synchronised,Categorised,1502,150.10000000000014,3.579926058581482,100.00000000002274,98.9999999999327,100.99999999999909,9.999999999997726,9.999999999997726,100.0,False,10.000000000000036,150.1,10.0,0.0,10.244785472718238,0.31836200000000003,,24,6ec6776e0230,52.881744,52.89024,-1.765211,-1.71748,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta10/S-Vta10.csv,
S-Vta11.csv,Vta11,Vta,S,Synchronised,Categorised,510,50.90000000000009,0.5724897716605422,99.99999999990905,98.9999999999327,101.00000000011278,10.000000000009095,10.000000000009095,100.0,False,9.999999999999858,50.9,10.0,0.0,10.303781280788407,0.21248199999999998,,24,6ec6776e0230,52.892147,52.89447,-1.77571,-1.7711,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta11/S-Vta11.csv,
